id	Name	Joined	boolean1	boolean2	boolean3	boolean4	boolean5	address	decimal
39612	Dave 39612	04/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131905.86
39613	Dave 39613	05/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131909.19
39614	Dave 39614	06/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131912.52
39615	Dave 39615	07/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131915.85
39616	Dave 39616	08/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131919.18
39617	Dave 39617	09/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131922.51
39618	Dave 39618	10/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131925.84
39619	Dave 39619	11/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131929.17
39620	Dave 39620	12/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131932.5
39621	Dave 39621	13/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131935.83
39622	Dave 39622	14/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131939.16
39623	Dave 39623	15/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131942.49
39624	Dave 39624	16/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131945.82
39625	Dave 39625	17/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131949.15
39626	Dave 39626	18/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131952.48
39627	Dave 39627	19/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131955.81
39628	Dave 39628	20/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131959.14
39629	Dave 39629	21/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131962.47
39630	Dave 39630	22/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131965.8
39631	Dave 39631	23/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131969.13
39632	Dave 39632	24/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131972.46
39633	Dave 39633	25/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131975.79
39634	Dave 39634	26/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131979.12
39635	Dave 39635	27/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131982.45
39636	Dave 39636	28/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131985.78
39637	Dave 39637	29/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131989.11
39638	Dave 39638	30/01/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131992.44
39639	Dave 39639	31/01/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	131995.77
39640	Dave 39640	01/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	131999.1
39641	Dave 39641	02/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132002.43
39642	Dave 39642	03/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132005.76
39643	Dave 39643	04/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132009.09
39644	Dave 39644	05/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132012.42
39645	Dave 39645	06/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132015.75
39646	Dave 39646	07/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132019.08
39647	Dave 39647	08/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132022.41
39648	Dave 39648	09/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132025.74
39649	Dave 39649	10/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132029.07
39650	Dave 39650	11/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132032.4
39651	Dave 39651	12/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132035.73
39652	Dave 39652	13/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132039.06
39653	Dave 39653	14/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132042.39
39654	Dave 39654	15/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132045.72
39655	Dave 39655	16/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132049.05
39656	Dave 39656	17/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132052.38
39657	Dave 39657	18/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132055.71
39658	Dave 39658	19/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132059.04
39659	Dave 39659	20/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132062.37
39660	Dave 39660	21/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132065.7
39661	Dave 39661	22/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132069.03
39662	Dave 39662	23/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132072.36
39663	Dave 39663	24/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132075.69
39664	Dave 39664	25/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132079.02
39665	Dave 39665	26/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132082.35
39666	Dave 39666	27/02/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132085.68
39667	Dave 39667	28/02/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132089.01
39668	Dave 39668	01/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132092.34
39669	Dave 39669	02/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132095.67
39670	Dave 39670	03/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132099
39671	Dave 39671	04/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132102.33
39672	Dave 39672	05/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132105.66
39673	Dave 39673	06/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132108.99
39674	Dave 39674	07/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132112.32
39675	Dave 39675	08/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132115.65
39676	Dave 39676	09/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132118.98
39677	Dave 39677	10/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132122.31
39678	Dave 39678	11/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132125.64
39679	Dave 39679	12/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132128.97
39680	Dave 39680	13/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132132.3
39681	Dave 39681	14/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132135.63
39682	Dave 39682	15/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132138.96
39683	Dave 39683	16/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132142.29
39684	Dave 39684	17/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132145.62
39685	Dave 39685	18/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132148.95
39686	Dave 39686	19/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132152.28
39687	Dave 39687	20/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132155.61
39688	Dave 39688	21/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132158.94
39689	Dave 39689	22/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132162.27
39690	Dave 39690	23/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132165.6
39691	Dave 39691	24/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132168.93
39692	Dave 39692	25/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132172.26
39693	Dave 39693	26/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132175.59
39694	Dave 39694	27/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132178.92
39695	Dave 39695	28/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132182.25
39696	Dave 39696	29/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132185.58
39697	Dave 39697	30/03/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132188.91
39698	Dave 39698	31/03/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132192.24
39699	Dave 39699	01/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132195.57
39700	Dave 39700	02/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132198.9
39701	Dave 39701	03/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132202.23
39702	Dave 39702	04/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132205.56
39703	Dave 39703	05/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132208.89
39704	Dave 39704	06/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132212.22
39705	Dave 39705	07/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132215.55
39706	Dave 39706	08/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132218.88
39707	Dave 39707	09/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132222.21
39708	Dave 39708	10/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132225.54
39709	Dave 39709	11/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132228.87
39710	Dave 39710	12/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132232.2
39711	Dave 39711	13/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132235.53
39712	Dave 39712	14/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132238.86
39713	Dave 39713	15/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132242.19
39714	Dave 39714	16/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132245.52
39715	Dave 39715	17/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132248.85
39716	Dave 39716	18/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132252.18
39717	Dave 39717	19/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132255.51
39718	Dave 39718	20/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132258.84
39719	Dave 39719	21/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132262.17
39720	Dave 39720	22/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132265.5
39721	Dave 39721	23/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132268.83
39722	Dave 39722	24/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132272.16
39723	Dave 39723	25/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132275.49
39724	Dave 39724	26/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132278.82
39725	Dave 39725	27/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132282.15
39726	Dave 39726	28/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132285.48
39727	Dave 39727	29/04/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132288.81
39728	Dave 39728	30/04/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132292.14
39729	Dave 39729	01/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132295.47
39730	Dave 39730	02/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132298.8
39731	Dave 39731	03/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132302.13
39732	Dave 39732	04/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132305.46
39733	Dave 39733	05/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132308.79
39734	Dave 39734	06/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132312.12
39735	Dave 39735	07/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132315.45
39736	Dave 39736	08/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132318.78
39737	Dave 39737	09/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132322.11
39738	Dave 39738	10/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132325.44
39739	Dave 39739	11/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132328.77
39740	Dave 39740	12/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132332.1
39741	Dave 39741	13/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132335.43
39742	Dave 39742	14/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132338.76
39743	Dave 39743	15/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132342.09
39744	Dave 39744	16/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132345.42
39745	Dave 39745	17/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132348.75
39746	Dave 39746	18/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132352.08
39747	Dave 39747	19/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132355.41
39748	Dave 39748	20/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132358.74
39749	Dave 39749	21/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132362.07
39750	Dave 39750	22/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132365.4
39751	Dave 39751	23/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132368.73
39752	Dave 39752	24/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132372.06
39753	Dave 39753	25/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132375.39
39754	Dave 39754	26/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132378.72
39755	Dave 39755	27/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132382.05
39756	Dave 39756	28/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132385.38
39757	Dave 39757	29/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132388.71
39758	Dave 39758	30/05/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132392.04
39759	Dave 39759	31/05/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132395.37
39760	Dave 39760	01/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132398.7
39761	Dave 39761	02/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132402.03
39762	Dave 39762	03/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132405.36
39763	Dave 39763	04/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132408.69
39764	Dave 39764	05/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132412.02
39765	Dave 39765	06/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132415.35
39766	Dave 39766	07/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132418.68
39767	Dave 39767	08/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132422.01
39768	Dave 39768	09/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132425.34
39769	Dave 39769	10/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132428.67
39770	Dave 39770	11/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132432
39771	Dave 39771	12/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132435.33
39772	Dave 39772	13/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132438.66
39773	Dave 39773	14/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132441.99
39774	Dave 39774	15/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132445.32
39775	Dave 39775	16/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132448.65
39776	Dave 39776	17/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132451.98
39777	Dave 39777	18/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132455.31
39778	Dave 39778	19/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132458.64
39779	Dave 39779	20/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132461.97
39780	Dave 39780	21/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132465.3
39781	Dave 39781	22/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132468.63
39782	Dave 39782	23/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132471.96
39783	Dave 39783	24/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132475.29
39784	Dave 39784	25/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132478.62
39785	Dave 39785	26/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132481.95
39786	Dave 39786	27/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132485.28
39787	Dave 39787	28/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132488.61
39788	Dave 39788	29/06/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132491.94
39789	Dave 39789	30/06/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132495.27
39790	Dave 39790	01/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132498.6
39791	Dave 39791	02/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132501.93
39792	Dave 39792	03/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132505.26
39793	Dave 39793	04/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132508.59
39794	Dave 39794	05/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132511.92
39795	Dave 39795	06/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132515.25
39796	Dave 39796	07/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132518.58
39797	Dave 39797	08/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132521.91
39798	Dave 39798	09/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132525.24
39799	Dave 39799	10/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132528.57
39800	Dave 39800	11/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132531.9
39801	Dave 39801	12/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132535.23
39802	Dave 39802	13/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132538.56
39803	Dave 39803	14/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132541.89
39804	Dave 39804	15/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132545.22
39805	Dave 39805	16/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132548.55
39806	Dave 39806	17/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132551.88
39807	Dave 39807	18/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132555.21
39808	Dave 39808	19/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132558.54
39809	Dave 39809	20/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132561.87
39810	Dave 39810	21/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132565.2
39811	Dave 39811	22/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132568.53
39812	Dave 39812	23/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132571.86
39813	Dave 39813	24/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132575.19
39814	Dave 39814	25/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132578.52
39815	Dave 39815	26/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132581.85
39816	Dave 39816	27/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132585.18
39817	Dave 39817	28/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132588.51
39818	Dave 39818	29/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132591.84
39819	Dave 39819	30/07/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132595.17
39820	Dave 39820	31/07/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132598.5
39821	Dave 39821	01/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132601.83
39822	Dave 39822	02/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132605.16
39823	Dave 39823	03/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132608.49
39824	Dave 39824	04/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132611.82
39825	Dave 39825	05/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132615.15
39826	Dave 39826	06/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132618.48
39827	Dave 39827	07/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132621.81
39828	Dave 39828	08/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132625.14
39829	Dave 39829	09/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132628.47
39830	Dave 39830	10/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132631.8
39831	Dave 39831	11/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132635.13
39832	Dave 39832	12/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132638.46
39833	Dave 39833	13/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132641.79
39834	Dave 39834	14/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132645.12
39835	Dave 39835	15/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132648.45
39836	Dave 39836	16/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132651.78
39837	Dave 39837	17/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132655.11
39838	Dave 39838	18/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132658.44
39839	Dave 39839	19/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132661.77
39840	Dave 39840	20/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132665.1
39841	Dave 39841	21/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132668.43
39842	Dave 39842	22/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132671.76
39843	Dave 39843	23/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132675.09
39844	Dave 39844	24/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132678.42
39845	Dave 39845	25/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132681.75
39846	Dave 39846	26/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132685.08
39847	Dave 39847	27/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132688.41
39848	Dave 39848	28/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132691.74
39849	Dave 39849	29/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132695.07
39850	Dave 39850	30/08/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132698.4
39851	Dave 39851	31/08/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132701.73
39852	Dave 39852	01/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132705.06
39853	Dave 39853	02/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132708.39
39854	Dave 39854	03/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132711.72
39855	Dave 39855	04/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132715.05
39856	Dave 39856	05/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132718.38
39857	Dave 39857	06/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132721.71
39858	Dave 39858	07/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132725.04
39859	Dave 39859	08/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132728.37
39860	Dave 39860	09/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132731.7
39861	Dave 39861	10/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132735.03
39862	Dave 39862	11/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132738.36
39863	Dave 39863	12/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132741.69
39864	Dave 39864	13/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132745.02
39865	Dave 39865	14/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132748.35
39866	Dave 39866	15/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132751.68
39867	Dave 39867	16/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132755.01
39868	Dave 39868	17/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132758.34
39869	Dave 39869	18/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132761.67
39870	Dave 39870	19/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132765
39871	Dave 39871	20/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132768.33
39872	Dave 39872	21/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132771.66
39873	Dave 39873	22/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132774.99
39874	Dave 39874	23/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132778.32
39875	Dave 39875	24/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132781.65
39876	Dave 39876	25/09/2130	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	132784.98
39877	Dave 39877	26/09/2130	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	132788.31
